"Word","Word_Spanish","participant_id","age","sex","task_type","rationale"
"bright","brillante","NWZQ5831",28,"female","action","Asocio 'brillante' más con acciones que implican creatividad, pensamiento o iluminación, que generalmente se experimentan con las manos o la cabeza. La mano o brazo representan la acción y la creatividad, por eso le doy un 4. La cabeza también puede simbolizar ideas o claridad, por eso un 2. La boca o garganta no están muy relacionadas, solo en expresiones como 'tener una idea brillante', pero no en acciones físicas, por eso un 1. El pie o pierna no tienen relación con el concepto, por eso un 0. El torso puede simbolizar energía o vitalidad, por eso un 3."
"flower","flor","NWZQ5831",28,"female","action","No suelo experimentar la flor en acciones que involucren principalmente la cabeza o el torso, pero puedo relacionar la acción de oler o tocar una flor con las manos, por eso le doy un valor bajo en esas partes. No hay una conexión fuerte con pies, garganta o cabeza en acciones cotidianas relacionadas con flores."
"miracle","milagro","NWZQ5831",28,"female","action","No suelo experimentar sentimientos de milagro de manera física o corporal, ya que los milagros son más bien conceptos espirituales o emocionales que no se reflejan en acciones corporales específicas. La única valoración baja en boca/garganta refleja que en ocasiones puedo sentir una sensación de asombro o incredulidad que podría expresarse con una exclamación, pero en general no experimento milagros a través del cuerpo."
"treasure","tesoro","NWZQ5831",28,"female","action","Experimenté 'TESORO' principalmente a través del torso y la cabeza porque asociamos el valor y la importancia del tesoro con sentimientos y pensamientos internos, mientras que las acciones físicas con las manos o los pies no son tan relevantes en la percepción de este concepto. La boca y la garganta tienen poca relación, ya que no implica comer o hablar directamente del tesoro, pero en algunas culturas, buscar o desenterrar un tesoro puede involucrar acciones físicas con las manos y los pies, por eso las califiqué en esas áreas."
"song","cancion","NWZQ5831",28,"female","action","La canción se experimenta principalmente a través de la expresión vocal y el movimiento de las manos al bailar o acompañar, por eso le di un valor alto a la mano y brazo. La cabeza puede estar involucrada en el ritmo o en pensar en la letra, pero en menor medida. El pie y la pierna se usan para bailar, pero no tanto como las manos. La boca y la garganta no se experimentan directamente en la acción de escuchar o disfrutar una canción, y el torso puede moverse ligeramente, pero en menor grado. En general, la canción se relaciona más con acciones manuales y movimientos corporales que con la boca o la cabeza en sí."
"stone","piedra","NWZQ5831",28,"female","action","No experimento la palabra 'piedra' mediante acciones con ninguna parte del cuerpo, ya que es un objeto inanimado y no se relaciona con movimientos corporales en mi percepción cotidiana."
"mask","mascara","NWZQ5831",28,"female","action","La máscara se asocia principalmente con la boca y la garganta, ya que cubre esa zona para proteger o disfrazar. También implica cierta expresión facial, por eso le doy un valor moderado en cabeza. La participación de las manos o brazos es menor, ya que no suelen usarse directamente para usar una máscara, y no tiene relación con las piernas o pies. La valoración refleja cómo en mi cultura la máscara se relaciona más con la boca y la cabeza en general."
"gold","oro","NWZQ5831",28,"female","action","No experimento una conexión física o sensorial significativa con el oro en esas partes del cuerpo, ya que generalmente lo asocio más con su valor y apariencia que con acciones corporales."
"engine","motor","NWZQ5831",28,"female","action","Experimenté más con las manos y brazos porque muchas acciones cotidianas, como agarrar o mover objetos, involucran principalmente esas partes. La cabeza y el torso también participan en ciertos movimientos o posturas, pero en menor medida. La boca y garganta tienen un papel limitado en acciones motoras relacionadas con movimientos grandes, por eso califiqué bajo esa categoría."
"abyss","abismo","NWZQ5831",28,"female","action","No experimento el concepto de abismo de manera física con ninguna parte del cuerpo, ya que es una idea abstracta que se relaciona más con la mente o la percepción que con acciones corporales. La única valoración baja en el torso refleja una posible sensación de profundidad o vacío interno, pero en general no se experimenta físicamente con las partes del cuerpo."
"fire","fuego","NWZQ5831",28,"female","action","Experimenté 'FUEGO' principalmente con las manos y los brazos porque al pensar en fuego, lo asocio con acciones como apagarlo o manipularlo, que involucran las manos. También siento cierta conexión en el torso, ya que el calor del fuego puede sentirse en el cuerpo, y en la cabeza, por la sensación de calor o la idea de la intensidad emocional que puede generar. La participación del pie o pierna es mínima, ya que no relaciono directamente el fuego con esas partes del cuerpo en acciones cotidianas."
"art","arte","OXSS5609",37,"male","perceptual","Experimenté 'ARTE' principalmente a través de la vista, ya que es la forma en que aprecio las obras visuales y las expresiones artísticas. También siento una ligera conexión a través del tacto, como al tocar esculturas o texturas en obras, y en menor medida por la olfacción y la audición, por ejemplo, en exposiciones con aromas o música de fondo. No experimento 'arte' a través del gusto ni de sensaciones internas en mi cuerpo en relación con el concepto."
"power","poder","OXSS5609",37,"male","perceptual","Experimento 'poder' principalmente a través de sensaciones internas y una sensación moderada en el tacto, ya que la idea de poder se relaciona con una sensación interna de control y fuerza, mientras que la vista y el oído no son tan relevantes para percibir este concepto en mi experiencia cotidiana. No percibo 'poder' a través del olfato ni del gusto."
"emptiness","vacio","OXSS5609",37,"male","perceptual","No percibo 'vacío' a través del olfato ni del gusto, ya que son sentidos que no se relacionan con esa sensación. La vista apenas capta una sensación de vacío en espacios amplios o en la ausencia de objetos, por eso le doy un 1. La sensación interna, como una especie de vacío emocional o existencial, la experimento más en sensaciones internas o físicas, por eso un 2. El tacto también puede transmitir esa sensación en contacto con superficies o espacios vacíos, por eso un 1."
"journey","viaje","OXSS5609",37,"male","perceptual","Experimento 'viaje' principalmente a través de la vista, ya que suele asociarse con imágenes y escenarios que se visualizan mentalmente. También siento cierta conexión con el tacto y las sensaciones internas, como la emoción o el cansancio que puede acompañar a un viaje. La audición puede estar presente por los sonidos del entorno, pero en menor medida. El olfato tiene poca relación, aunque algunos aromas pueden evocar recuerdos de viajes específicos."
"ocean","oceano","OXSS5609",37,"male","perceptual","Experimento el océano principalmente a través de la vista, al imaginar su inmensidad y color, y también por el tacto, al sentir la textura del agua y la arena. La audición es relevante por los sonidos de las olas, y el olfato por el olor a salitre y algas. El gusto y las sensaciones internas son menos intensas, pero aún presentes en la experiencia de estar en la playa o en el mar."
"war","guerra","OXSS5609",37,"male","perceptual","Experimenté 'guerra' principalmente a través de sensaciones internas y visuales, ya que en mi cultura la guerra se asocia con sonidos de explosiones, gritos y destrucción que puedo imaginar o recordar, además de sentir tensión en el cuerpo. La percepción auditiva y táctil son moderadas, pero la vista es la modalidad más fuerte, ya que la guerra se representa visualmente en medios y en la imaginación. No hay una relación significativa con el gusto ni con el olfato en este concepto."
"freshness","frescura","OXSS5609",37,"male","perceptual","Experimenté 'frescura' principalmente a través del tacto y el olfato, ya que estas sensaciones suelen asociarse con la sensación de algo frío o refrescante, como una bebida fría o una brisa fresca. La vista también contribuye, ya que la percepción de colores y ambientes que transmiten frescura, como el azul o el verde, refuerzan esa sensación. La sensación dentro del cuerpo y el oído son menos relevantes en esta percepción, pero aún así aportan un poco a la experiencia general."
"sponge","esponja","OXSS5609",37,"male","perceptual","No suelo experimentar la esponja a través del olfato, la audición o el gusto, pero sí la siento al tacto, ya que es un objeto que se usa para limpiar y se percibe su textura. La vista también la percibo, aunque en menor medida, principalmente al buscarla o al observar su color y forma."
"death","muerte","OXSS5609",37,"male","perceptual","No experimento la muerte a través del gusto, vista, tacto, olfato ni audición, pero sí siento una sensación interna de vacío o pérdida que puede asociarse con la idea de muerte, por eso le doy un valor bajo en interoceptivo y uno en vista por la representación visual de la muerte en imágenes o símbolos."
"bright","brillante","OXSS5609",37,"male","perceptual","Experimento 'brillante' principalmente a través de la vista, ya que generalmente asocio la brillantez con luz y colores que puedo percibir visualmente. La sensación táctil es mínima, como cuando toco algo brillante o con superficie reflectante, pero no en gran medida. No percibo 'brillante' a través del olfato, gusto, audición ni sensaciones internas, ya que es un concepto principalmente visual en mi cultura."
"flower","flor","OXSS5609",37,"male","perceptual","Experimento la flor principalmente a través de su aroma, que es muy característico y fuerte en muchas especies, por eso le doy un 4. La vista también es muy importante, ya que las flores tienen colores y formas llamativas, por eso un 5. En cuanto al tacto, puedo sentir la textura de las pétalas o el tallo, por eso un 3. El gusto y el sentido interno no son relevantes en la percepción de una flor, por eso les asigno valores bajos o nulos."
"miracle","milagro","OXSS5609",37,"male","perceptual","Experimenté un poco a través de la vista y la audición porque el concepto de milagro a veces se asocia con escenas visuales impactantes o sonidos que transmiten asombro, pero en general no se experimenta de manera sensorial directa, por eso las valoraciones son bajas."
"treasure","tesoro","OXSS5609",37,"male","perceptual","No experimento mucho el concepto de 'tesoro' a través del gusto ni la audición, pero sí puedo imaginar su aroma y sensación física, especialmente si pienso en un tesoro enterrado o escondido, por lo que las sensaciones olfativas y táctiles son más relevantes. La vista también es importante, ya que generalmente visualizo un tesoro como algo brillante o valioso, y las sensaciones internas reflejan la emoción o la expectativa que puedo sentir al pensar en ello."
"song","cancion","OXSS5609",37,"male","perceptual","La canción se experimenta principalmente a través de la vista y la audición, ya que la escuchamos y visualizamos en nuestra mente, pero no tiene un componente olfativo, táctil, interno o gustativo significativo en la percepción cotidiana."
"stone","piedra","OXSS5609",37,"male","perceptual","No experimento la piedra a través del oído, gusto o sensaciones internas, pero sí puedo sentirla al tocarla y verla claramente, por lo que le asigné valores altos en tacto y vista. La piedra no tiene olor ni sonido característico que pueda percibir en mi experiencia cotidiana."
"mask","mascara","OXSS5609",37,"male","perceptual","Experimento la máscara principalmente a través del tacto, ya que la siento en la piel y en contacto con mi rostro. También puedo percibirla visualmente y, en menor medida, a través de sensaciones internas como la respiración o tensión en la cara. No asocio mucho la máscara con el olfato, gusto o audición en mi experiencia cotidiana."
"gold","oro","OXSS5609",37,"male","perceptual","Experimento el oro principalmente a través de la vista, ya que su color y brillo son muy llamativos, y también por su olor característico en algunos casos, además de que en ocasiones puedo sentir su peso o textura al tocarlo, aunque en menor medida. No lo percibo mediante la audición ni sensaciones internas, y no tiene sabor en sí mismo."
"engine","motor","OXSS5609",37,"male","perceptual","Experimento el concepto de 'MOTOR' principalmente a través de sensaciones internas y del tacto, ya que moverme y sentir mi cuerpo en acción es muy evidente. La percepción olfativa y gustativa son poco relevantes, y aunque puedo imaginar sonidos y vistas relacionadas con el movimiento, no son tan intensas como las sensaciones internas y táctiles."
"abyss","abismo","OXSS5609",37,"male","perceptual","No experimento una sensación física o sensorial directa relacionada con el abismo, pero puedo imaginarlo visualmente como una profundidad o vacío, por eso le doy un valor bajo en vista y cero en las demás modalidades."
"fire","fuego","OXSS5609",37,"male","perceptual","Experimento 'fuego' principalmente a través de la vista, al ver las llamas y el color rojo anaranjado, y también por el olor característico a quemado. La sensación en el cuerpo puede incluir calor o ardor, y en menor medida puedo escuchar el crepitar del fuego. No experimento el fuego a través del gusto, y la percepción interna es mínima, solo una sensación de calor en el cuerpo cuando está muy cerca del fuego."
"art","arte","OXSS5609",37,"male","action","Experimentar arte con las manos y los brazos es muy común, ya que muchas actividades artísticas como pintar, esculpir o tocar instrumentos involucran estas partes. La cabeza y la boca también participan, pero en menor medida, por ejemplo, al pensar o hablar sobre arte. Las piernas y el torso tienen menor relación directa, aunque en actividades como bailar o montar una escultura, también se involucran, pero en menor grado."
"power","poder","OXSS5609",37,"male","action","Experimento 'poder' principalmente a través de las acciones con las manos y los brazos, ya que muchas expresiones de poder en mi cultura se reflejan en acciones físicas como levantar objetos o tomar decisiones con las manos. La percepción de poder en la cabeza y la boca es menor, ya que está más relacionada con la autoridad mental o verbal, pero no tanto con acciones físicas. El torso también representa fuerza y estabilidad, por eso le doy un valor alto. Las piernas y pies tienen un nivel medio, ya que en algunos casos el poder se asocia con la presencia física o la capacidad de desplazarse con autoridad, pero no tanto como las manos."
"emptiness","vacio","OXSS5609",37,"male","action","Experimentar 'vacío' con las manos y el torso tiene sentido porque puedo sentir una sensación de vacío en esas partes al realizar acciones como abrir los brazos o tocar la cara. La cabeza y la boca no se relacionan directamente con esa sensación, por eso califiqué 1 y 0 respectivamente. En los pies o piernas, puedo experimentar una sensación de vacío al estar de pie o caminar, pero no en gran medida, por eso un 2."
"journey","viaje","OXSS5609",37,"male","action","El viaje generalmente implica movimiento físico, por lo que siento que se experimenta mucho con las piernas y el torso, que son las partes principales que usamos para desplazarnos. La mano y el brazo también participan en acciones como empacar o manejar, pero en menor medida. La boca y la garganta tienen poca participación, solo en aspectos como hablar o comer durante el viaje, y la cabeza en menor medida, principalmente en la orientación o decisiones. Por eso, las calificaciones reflejan que el viaje se experimenta principalmente con las piernas y el torso, y en menor medida con otras partes del cuerpo."
"ocean","oceano","OXSS5609",37,"male","action","Experimentar el concepto de 'Océano' con la cabeza y el torso en poca medida porque mentalmente puedo imaginarlo, pero no involucro mucho esas partes del cuerpo. La mano o brazo también en poca medida, quizás al señalar o tocar el agua, pero no de forma significativa. No uso la boca o garganta para experimentar el océano, ni las piernas o pies en acciones relacionadas con él, por eso las valoraciones son bajas."
"war","guerra","OXSS5609",37,"male","action","La guerra se relaciona más con acciones que involucran el torso y las manos, como luchar o disparar, por lo que califiqué alto en esas partes. La boca y la cabeza tienen menor relación, ya que no suelen estar directamente involucradas en la acción física de la guerra, pero en la cabeza puede estar la estrategia o la mente. Las piernas también participan en movimientos de combate, pero en menor medida. En general, la guerra se experimenta más a nivel mental y físico en el torso y las manos."
"freshness","frescura","OXSS5609",37,"male","action","La frescura se relaciona más con una sensación de vitalidad y energía que puedo sentir en el torso y en la cabeza, como cuando me siento refrescado o revitalizado. La boca y la garganta no son tan relevantes en esta sensación, y las acciones que implican pies o manos no suelen estar directamente relacionadas con esa sensación de frescura en mi experiencia cotidiana. Por eso, las calificaciones son moderadas en algunas partes y bajas en otras."
"sponge","esponja","OXSS5609",37,"male","action","Experimento la acción de la esponja principalmente con las manos al manipularla, por eso le doy un 4. La sensación de mojarse o absorber agua también involucra la boca y la garganta, por eso un 3. El torso y las piernas no tienen una participación significativa en esta acción, por eso les asigno valores bajos o nulos."
"death","muerte","OXSS5609",37,"male","action","La muerte se relaciona principalmente con el final de la vida, que afecta al cuerpo en su totalidad, especialmente al corazón y los órganos vitales en el torso, por eso le doy un valor alto. La boca y la garganta también están muy relacionadas, ya que en muchas culturas la muerte se asocia con el silencio o la pérdida de la capacidad de hablar, por eso le doy un 5. La cabeza y las extremidades no se experimentan directamente con la muerte, solo en sentido simbólico o en acciones relacionadas, por eso les doy valores bajos. La muerte no se experimenta físicamente con las extremidades, pero puede afectar el cuerpo en general, por eso le doy un valor moderado en las piernas y un bajo en las manos."
"bright","brillante","OXSS5609",37,"male","action","Experimentar 'brillante' con las manos y brazos tiene sentido porque suele asociarse con acciones como iluminar o destacar algo, que se realiza con las manos. La cabeza y la boca no se relacionan directamente con la percepción de brillo, y el torso y las piernas no tienen una conexión clara con esa sensación. Por eso, las calificaciones son más altas en las manos y brazos, y bajas en las otras partes."
"flower","flor","OXSS5609",37,"male","action","No suelo experimentar la idea de una flor realizando acciones con ninguna parte del cuerpo, ya que es un objeto inanimado. La única conexión podría ser en sentido figurado, como oler o admirar una flor, pero no en acciones físicas con partes del cuerpo específicas."
"miracle","milagro","OXSS5609",37,"male","action","No experimento el concepto de 'milagro' de manera física o corporal, ya que es una idea abstracta y espiritual. La única posible conexión sería una sensación interna muy leve, pero en general no se experimenta con ninguna parte del cuerpo."
"treasure","tesoro","OXSS5609",37,"male","action","Experimenté 'TESORO' principalmente con las manos y los brazos porque generalmente lo asocio con buscar, sostener o abrir algo valioso. La experiencia en la boca y garganta es menor, ya que en ocasiones se asocia con la degustación o el deseo de poseer, pero no en gran medida. La cabeza y el torso tienen una relación más simbólica o conceptual, por lo que califiqué en niveles moderados, ya que pensar en un tesoro puede involucrar ideas o recuerdos que se procesan en la cabeza y en el cuerpo en general."
"song","cancion","OXSS5609",37,"male","action","La canción se experimenta principalmente a través de la boca y la garganta, ya que cantar implica usar la voz y las cuerdas vocales. El movimiento de las manos y brazos también puede estar presente al acompañar con gestos o bailar, por eso le doy un valor moderado. El torso y las piernas no se usan tanto en la percepción de la canción, por eso les asigné valores bajos. La cabeza, excluyendo la boca, tiene poca relación directa con la experiencia de la canción en términos físicos."
"stone","piedra","OXSS5609",37,"male","action","No experimento la piedra realizando acciones con mis manos o brazos, ya que no hay una conexión física o simbólica entre la piedra y esas partes del cuerpo. Tampoco tiene relación con la cabeza, boca, garganta, piernas o torso en acciones cotidianas."
"mask","mascara","OXSS5609",37,"male","action","Experimento la máscara principalmente al ponerla en la cara, que involucra la boca y la garganta, por eso le doy un 4. No suelo usarla con las manos, cabeza, torso o piernas, por eso esas calificaciones son bajas o nulas."
"gold","oro","OXSS5609",37,"male","action","No suelo experimentar el concepto de oro de manera física o sensorial a través de estas partes del cuerpo, ya que es más una idea abstracta o un valor simbólico, por lo que le asigné valores bajos en todas las partes."
"engine","motor","OXSS5609",37,"male","action","Experimento en gran medida con las acciones de las manos y los pies, ya que muchas actividades cotidianas y acciones motoras involucran estas partes del cuerpo. La cabeza también participa en acciones relacionadas con la percepción y el control, pero en menor medida. La boca y la garganta tienen menor participación en acciones motoras relacionadas con movimientos físicos, por eso califiqué más alto en manos y pies, y más bajo en boca y garganta."
"abyss","abismo","OXSS5609",37,"male","action","No experimento un sentido de abismo realizando acciones con ninguna parte del cuerpo, ya que el concepto de abismo se relaciona más con una percepción visual o emocional que con una acción física. La única valoración baja en mano o brazo refleja que quizás en alguna situación puedo asociar el mirar hacia abajo o extender la mano, pero en general no siento esa conexión con el cuerpo en acciones cotidianas."
"fire","fuego","OXSS5609",37,"male","action","Experimenté fuego principalmente con las manos y los brazos porque al manipular fuego, como encender una vela o una fogata, uso las manos. El torso también se siente involucrado en mantener la distancia y protegerse, por eso le di un valor alto. La cabeza en cierto modo se relaciona con la atención y el pensamiento sobre el fuego, por eso un valor medio. La boca y la garganta se sienten en menor medida, por ejemplo, al respirar cerca del fuego o al hablar sobre él, por eso un valor bajo. En los pies y las piernas, el fuego no se experimenta directamente, solo en acciones como alejarse o acercarse, por eso un valor muy bajo."
"art","arte","PFCP4585",26,"female","perceptual","Experimento arte principalmente a través de la vista, ya que disfruto apreciando colores, formas y detalles visuales en obras y exposiciones. También puedo sentirlo en el tacto, como en texturas de materiales artísticos, y en menor medida a través del oído, cuando escucho música o sonidos relacionados con el arte. La percepción gustativa y olfativa no son relevantes en mi experiencia con el arte, y las sensaciones internas son mínimas, pero puedo sentir una emoción interna cuando estoy inmersa en una obra. Por eso, las calificaciones reflejan estas experiencias."
"power","poder","PFCP4585",26,"female","perceptual","No experimento 'poder' a través del gusto ni del olfato, pero puedo imaginarlo en términos visuales y auditivos, como la presencia de autoridad o influencia en la voz o en la expresión facial. La sensación táctil se relaciona con la sensación de control o fuerza en el cuerpo, y las sensaciones internas reflejan la confianza o la determinación que siento en mi interior. Por eso, las valoraciones son altas en tacto e interior, y moderadas en vista y oído, mientras que en gusto y olfato no tiene relación."
"emptiness","vacio","PFCP4585",26,"female","perceptual","No percibo 'vacío' a través del olfato ni del gusto, ya que no hay olor ni sabor asociado. La percepción interna del vacío, como una sensación de vacío en el cuerpo o en la mente, es bastante fuerte, por eso le doy un 4 en interoceptivo. La vista y el tacto no me transmiten mucho, pero puedo imaginarlo visualmente y sentir una ligera sensación táctil, por eso le doy valores bajos en esas modalidades."
"journey","viaje","PFCP4585",26,"female","perceptual","Experimento el concepto de viaje principalmente a través de la vista, imaginando paisajes y lugares, y también siento sensaciones internas como emoción o ansiedad. La audición también es relevante, ya que escucho sonidos relacionados con viajar, como el motor de un avión o el ruido del transporte. Sin embargo, no suelo experimentar el viaje a través del olfato ni del gusto, y el tacto en menor medida, ya que no es mi principal forma de percibirlo."
"ocean","oceano","PFCP4585",26,"female","perceptual","Experimento el océano principalmente a través de su vista, ya que me permite imaginar su inmensidad y movimiento. También lo percibo en el olfato por el aroma salino y fresco del mar, y en el tacto cuando siento la humedad y la brisa. La audición también es importante, pues escucho las olas y el sonido del agua. Sin embargo, las sensaciones internas y el gusto no son tan relevantes en mi percepción del océano."
"war","guerra","PFCP4585",26,"female","perceptual","Experimento la guerra en cierta medida a través de sonidos fuertes y disturbios (audición), y también siento tensión o ansiedad en el cuerpo (sensaciones internas). La vista me permite imaginar escenas de conflicto, pero no la experimento directamente. No hay sabores ni olores asociados con la guerra en mi percepción cotidiana."
"freshness","frescura","PFCP4585",26,"female","perceptual","Experimento 'frescura' principalmente a través del olfato y el tacto, ya que la sensación de frescura se asocia con aromas y temperaturas frías. La vista también contribuye, por ejemplo, al percibir colores y ambientes que transmiten frescura. El gusto y las sensaciones internas (como la sensación de alivio o frescura en la boca o el cuerpo) también participan, aunque en menor medida. La audición tiene poca relación en esta percepción, pero puede estar presente en sonidos asociados a ambientes frescos, como el viento o el agua."
"sponge","esponja","PFCP4585",26,"female","perceptual","Experimento la esponja principalmente a través del tacto, ya que es un objeto que se usa para limpiar y se siente suave y poroso. La percepción olfativa es mínima, pero puede tener un olor sutil. No asocio la esponja con sonidos, sensaciones internas o sabores en mi experiencia cotidiana, aunque la vista también ayuda a distinguirla por su forma y color."
"death","muerte","PFCP4585",26,"female","perceptual","No experimento la muerte de manera física o sensorial directa, pero sí puedo sentir una sensación interna de vacío o pérdida emocional, por eso le asigné un valor bajo en sensaciones internas. La muerte no se percibe a través de los sentidos tradicionales, sino más bien como una idea o sensación interna que puede variar según la experiencia emocional."
"bright","brillante","PFCP4585",26,"female","perceptual","Experimento 'brillante' principalmente a través de la vista, ya que asocio la brillantez con objetos que reflejan luz y tienen un aspecto luminoso. También puedo sentir una sensación de intensidad o energía en el tacto, como cuando toco algo que parece muy brillante o que tiene una superficie muy luminosa. Sin embargo, no experimento 'brillante' a través del oído, gusto o olfato en mi percepción cotidiana."
"flower","flor","PFCP4585",26,"female","perceptual","Experimento la flor principalmente a través de la vista, ya que su color y forma son muy llamativos. También puedo percibir su aroma en cierta medida, pero no tanto su sabor, sonidos o sensaciones internas, aunque el tacto de sus pétalos o tallo sí lo siento en ocasiones."
"miracle","milagro","PFCP4585",26,"female","perceptual","No experimento el concepto de 'milagro' a través de mis sentidos físicos, ya que es una idea abstracta y espiritual. Sin embargo, podría imaginarlo visualmente como algo sorprendente o extraordinario, por eso le doy un valor muy bajo en vista, pero en general no se experimenta directamente por los sentidos."
"treasure","tesoro","PFCP4585",26,"female","perceptual","Experimenté un poco a través del tacto porque a veces asocio la sensación de tocar objetos valiosos o antiguos con la idea de un tesoro, y también en cierta medida con la vista, al imaginar cómo sería un tesoro visualmente. Sin embargo, no experimento mucho a través de los sentidos internos, olfato, gusto ni audición en relación con la palabra."
"song","cancion","PFCP4585",26,"female","perceptual","Experimento la canción principalmente a través de la audición, ya que la escucho para disfrutarla o reconocerla. La sensación táctil es mínima, como cuando la escucho en diferentes ambientes, y también puedo sentir una emoción interna o una sensación en el cuerpo al escucharla. No tiene relación con el gusto ni el olfato, por lo que esas valoraciones son muy bajas."
"stone","piedra","PFCP4585",26,"female","perceptual","No experimento la piedra a través de sensaciones internas, audición, gusto o olfato, pero sí puedo verla y sentirla al tacto, por lo que le doy valores altos en vista y tacto. La piedra no tiene olor ni sabor, por eso esas valoraciones son cero."
"mask","mascara","PFCP4585",26,"female","perceptual","Percibo la máscara principalmente a través de la vista y el tacto, ya que la veo y la siento en la piel. La audición y el olfato no están relacionados con la máscara en mi experiencia cotidiana, y el gusto no tiene conexión. Las sensaciones internas son mínimas, pero puedo sentirla en mi rostro y en la presión que ejerce sobre mi piel, por eso le doy un valor moderado en esa categoría."
"gold","oro","PFCP4585",26,"female","perceptual","Experimento el oro principalmente a través de la vista, por su brillo y color, y también por su textura al tocarlo. En el gusto y el olfato, el oro no tiene un aroma ni sabor perceptible, pero en ocasiones se asocia con sensaciones metálicas en la boca, por eso le doy un valor alto en gusto. La percepción auditiva es mínima, solo en contextos donde el oro puede producir sonidos, pero no es una experiencia frecuente. Las sensaciones internas son moderadas, ya que el oro no suele afectar el cuerpo directamente, pero en contextos de joyería o objetos pesados, puedo sentir su peso o presión."
"engine","motor","PFCP4585",26,"female","perceptual","Experimentar 'MOTOR' en gran medida se relaciona con sensaciones internas del cuerpo y el movimiento, por eso califiqué alto en interoceptive y haptic. La vista y el oído también contribuyen, pero en menor medida, ya que el movimiento puede ser percibido visual y auditivamente, aunque no siempre de manera intensa. El olfato y el gusto tienen poca relación con el concepto de motor, por eso sus calificaciones son bajas."
"abyss","abismo","PFCP4585",26,"female","perceptual","Experimenté un poco la idea de abismo visualmente por la profundidad y oscuridad que puede transmitir, pero principalmente lo siento a través del tacto y las sensaciones internas, como la sensación de vacío o profundidad en el cuerpo. La percepción olfativa y auditiva no están relacionadas con el concepto, y no hay un sabor asociado."
"fire","fuego","PFCP4585",26,"female","perceptual","Experimento el fuego principalmente a través de la vista y el olfato, ya que puedo ver las llamas y oler el humo o el quemado. También lo percibo con el tacto cuando siento el calor y, en menor medida, escucho el crepitar de las llamas. La sensación interna es mínima, y no tengo una percepción gustativa del fuego en sí."
"art","arte","PFCP4585",26,"female","action","Experimentar arte con las manos y los brazos es muy común, ya que muchas actividades artísticas como pintar, esculpir o tocar instrumentos involucran esas partes. La cabeza y la boca también participan, pero en menor medida, ya que el arte se siente más a través del movimiento y la manipulación física. El torso tiene cierta participación en mantener la postura o en movimientos corporales relacionados con la expresión artística, pero en menor grado. En general, las acciones relacionadas con el arte se experimentan principalmente con las manos y los brazos, por eso di una calificación alta en esas partes."
"power","poder","PFCP4585",26,"female","action","Experimento más el concepto de poder con las manos y los brazos porque en mi cultura, la acción de tomar control o ejercer poder se asocia con hacer cosas con las manos. La cabeza también representa la autoridad y la toma de decisiones, por eso le doy un valor alto. Las piernas y el torso tienen un papel menos directo en la percepción de poder, pero todavía contribuyen en cierta medida, por eso les asigné valores intermedios. La boca y la garganta tienen poca relación con el poder en acciones cotidianas, por eso les doy un valor bajo."
"emptiness","vacio","PFCP4585",26,"female","action","Experimentar 'vacío' con la cabeza y el torso en cierta medida porque a veces siento una sensación de vacío en la mente o en el pecho, pero no de forma física o concreta. No se experimenta con las extremidades ni con la boca, ya que 'vacío' es más una sensación interna o emocional que algo que se pueda sentir físicamente en esas partes del cuerpo."
"journey","viaje","PFCP4585",26,"female","action","Experimento el concepto de 'viaje' principalmente con las piernas y los brazos, ya que al viajar generalmente caminamos o usamos el transporte, involucrando esas partes del cuerpo. El torso también participa en el movimiento y el equilibrio, aunque en menor medida. La boca y la garganta tienen poca relación directa, y la cabeza en cierto modo se asocia con la planificación o la imaginación del viaje, pero en menor grado. En general, las acciones físicas relacionadas con el desplazamiento y la movilidad son las que más conecto con la idea de viajar."
"ocean","oceano","PFCP4585",26,"female","action","Experimentar el océano principalmente a través de la boca y la garganta tiene sentido, ya que asociamos el agua y la sensación de sumergirse con respirar y beber. La mano o brazo tiene cierta relación por la acción de nadar o tocar el agua, pero menos que la boca. La cabeza en general no se usa mucho más allá de la percepción sensorial, y el torso y las piernas tienen menor relación, aunque el torso puede asociarse con nadar. En general, la experiencia sensorial y física del océano se relaciona más con la boca y la respiración."
"war","guerra","PFCP4585",26,"female","action","Experimentar 'guerra' con las manos y los brazos tiene sentido porque implica lucha, ataque y defensa física. La cabeza también se relaciona con estrategias y decisiones, por eso le doy un valor medio. El torso se usa en movimientos de combate y protección, por eso también es alto. Sin embargo, la boca y la garganta no se usan mucho en acciones físicas directas relacionadas con la guerra, por eso le doy un valor bajo. En general, la guerra se experimenta más a través de acciones con las manos y el torso, que en las partes que involucran solo la boca o los pies."
"freshness","frescura","PFCP4585",26,"female","action","Experimentar frescura generalmente está asociado con sensaciones de alivio o revitalización que se sienten más en la boca y el torso, como al tomar un trago frío o respirar profundamente. Las acciones con las manos o las piernas no suelen estar directamente relacionadas con esa sensación, por eso las califiqué más bajas. La cabeza también puede experimentar cierta sensación de frescura, pero en menor medida que la boca o el torso."
"sponge","esponja","PFCP4585",26,"female","action","No suelo experimentar la sensación de una esponja a través de mis pies, cabeza, torso o garganta, ya que es un objeto que generalmente se usa con las manos para limpiar o absorber líquidos. La única acción relacionada sería tocarla con la mano, por eso le doy un valor bajo en esa parte del cuerpo."
