"Word","Word_Spanish","participant_id","age","sex","task_type","rationale"
"freshness","frescura","JODZ1282",40,"male","perceptual","La frescura la asocio mucho con el sabor de una fruta recién cortada o una bebida fría, y con la vista de algo verde o húmedo, como un jardín recién regado. También la siento al tacto, como al tocar una superficie fría o la brisa. El olor a limpio o a lluvia contribuye, y dentro del cuerpo la noto al beber algo fresco. No hay un sonido específico, salvo quizá el susurro del viento."
"sponge","esponja","JODZ1282",40,"male","perceptual","La esponja se experimenta principalmente por la vista (su forma y color) y el tacto (su textura suave y absorbente al mojarse). Puede tener un olor característico a humedad o limpio después de su uso. El sonido es mínimo, quizá al escurrirla. No tiene gusto y la sensación interna es baja, aunque puede relacionarse con la frescura al lavarse."
"death","muerte","JODZ1282",40,"male","perceptual","La muerte se visualiza fuertemente en símbolos como calaveras o velorios, y se siente profundamente como un vacío o frío en el cuerpo. El tacto asocia la frialdad de un cuerpo sin vida, el olfato a flores marchitas o incienso en un funeral, y el sonido a silencio o llanto lejano. El gusto no tiene una asociación directa en mi experiencia cultural."
"bright","brillante","JODZ1282",40,"male","perceptual","La palabra 'brillante' se asocia principalmente con la vista, como un destello o luz intensa. En México, también puede tener una sensación táctil leve, como una superficie pulida, y a veces se usa metafóricamente para sonidos agudos o ideas que causan una sensación interna de claridad, pero su esencia es visual."
"flower","flor","JODZ1282",40,"male","perceptual","Una flor se experimenta fuertemente por el olfato (aroma intenso) y la vista (colores y formas llamativas). El tacto es relevante al sentir sus pétalos. El sonido es casi nulo, a menos que se considere el viento moviéndola. No tiene gusto directamente, y la sensación interna puede ser de calma o alegría al verla, pero es secundaria."
"miracle","milagro","JODZ1282",40,"male","perceptual","Un milagro se visualiza fuertemente como una escena inesperada y positiva (una curación, un escape). Se siente internamente como asombro o alivio, y puede asociarse al tacto de un abrazo o al sonido de un suspiro de gratitud. No tiene sabor u olor específico en la cultura mexicana, más allá de lo simbólico."
"treasure","tesoro","JODZ1282",40,"male","perceptual","Un tesoro lo asocio inmediatamente con la imagen de un cofre lleno de monedas y joyas brillantes, de ahí la alta calificación visual. No tiene sabor u olor específico, aunque un cofre viejo podría oler a polvo. El sonido de monedas al chocar es característico. Lo interoceptivo y táctil vienen de la emoción de encontrar algo valioso y la sensación de tocar monedas o joyas."
"song","cancion","JODZ1282",40,"male","perceptual","Una canción se experimenta principalmente a través del oído, por eso la calificación más alta es en audición. También puede generar sensaciones internas (interoceptivas) como emoción, nostalgia o ganas de moverse, especialmente con música muy familiar o emotiva. En menor medida, se puede asociar con imágenes visuales, como el recuerdo de un video musical o una situación. No tiene una relación directa con el tacto, olfato o gusto en la experiencia cotidiana de un mexicano."
"stone","piedra","JODZ1282",40,"male","perceptual","La piedra es un objeto muy visual y táctil; la veo en construcciones, calles y el campo, y recuerdo su peso y textura áspera al cargarla o tocarla. El sonido es secundario (golpearla) y no tiene sabor ni olor notable. La sensación corporal interna es baja, a menos que piense en el esfuerzo de levantarla."
"mask","mascara","JODZ1282",40,"male","perceptual","La máscara es un objeto que se ve claramente (diseños, colores), se siente en la cara (tacto, ajuste) y puede tener olor a plástico nuevo, tela o humedad. En México, las asociamos fuertemente con festividades como el Día de Muertos o carnavales, lo que refuerza la experiencia visual y táctil. No tiene sabor, y el sonido es mínimo (sólo el roce al ponérsela). La sensación corporal puede ser de calor o ligera opresión en la cara."
"gold","oro","JODZ1282",40,"male","perceptual","El oro se experimenta principalmente por la vista, por su brillo y color característicos. Tiene una textura fría y lisa al tacto. No tiene sabor ni olor. A veces se asocia con un sonido leve y metálico al golpearlo, y puede generar una sensación interna de valor o riqueza."
"engine","motor","JODZ1282",40,"male","perceptual","La palabra 'motor' la asocio inmediatamente con la vista de un motor, su sonido característico al encenderse o acelerar, y la vibración que se siente al tocarlo o estar cerca. El olor a gasolina o aceite caliente también está presente, pero es menos dominante. No tiene un sabor y la sensación interna es de vibración o fuerza mecánica."
"abyss","abismo","JODZ1282",40,"male","perceptual","La palabra 'abismo' evoca una fuerte sensación visual de profundidad y vacío, y una sensación corporal de vértigo o vacío en el estómago. Puede asociarse al tacto de la falta de apoyo o al sonido del viento en lo profundo. No tiene sabor y raramente un olor específico, salvo quizá a humedad o aire frío en ciertos contextos."
"fire","fuego","JODZ1282",40,"male","perceptual","El fuego es intensamente visual por sus colores y movimiento; se siente su calor en la piel y tiene un olor característico a humo o leña quemada. Se escucha su crepitar y, aunque no tiene sabor, puede evocar una sensación interna de calidez o intranquilidad."
"art","arte","JODZ1282",40,"male","action","El 'ARTE' lo experimento sobre todo con la cabeza (5), por la contemplación, imaginación y emoción que provoca. La mano/brazo (4) es clave para crearlo (pintar, esculpir). La boca/garganta (3) interviene al cantar, recitar o expresar opinión. El torso (2) siente una reacción visceral ante una obra poderosa. El pie/pierna (1) tiene menor relación, aunque se puede experimentar al recorrer un museo o bailar."
"power","poder","JODZ1282",40,"male","action","El 'poder' se experimenta más con la mano/brazo porque es la acción de agarrar, controlar o levantar algo con fuerza. El torso representa la fortaleza y postura firme. La boca/garganta se asocia con el poder de la voz, dar órdenes o imponerse. La cabeza tiene un componente de planificación y autoridad, pero es más abstracto. El pie/pierna se relaciona con estabilidad o avanzar, pero es menos directo para el concepto de poder en la cultura mexicana, donde el poder suele vincularse más con acciones de control físico o verbal."
"emptiness","vacio","JODZ1282",40,"male","action","El 'vacío' se experimenta más intensamente en el torso, como un hueco o pesadez en el pecho o estómago. La cabeza lo siente con pensamientos de ausencia o falta de sentido. La boca/garganta puede sentirlo como sequedad o un nudo al tragar. Las manos/brazos tienen poca acción directa, quizás al intentar agarrar algo que no está. Los pies/piernas casi no participan, salvo en una sensación de inestabilidad leve."
"journey","viaje","JODZ1282",40,"male","action","El 'VIAJE' se experimenta sobre todo con los pies y piernas porque implica caminar, desplazarse y pisar nuevos lugares. La cabeza tiene una alta valoración por la planificación, los recuerdos y la experiencia sensorial de ver paisajes. Las manos y brazos intervienen al cargar maletas o manejar un volante, y el torso siente la fatiga o la emoción del trayecto. La boca y garganta tienen una relación menor, aunque se asocian con saborear comida local o platicar durante el camino."
"ocean","oceano","JODZ1282",40,"male","action","El 'OCÉANO' lo experimento sobre todo con los pies y piernas al caminar por la playa, sentir la arena y el agua. La cabeza está muy involucrada al observar su inmensidad, escuchar las olas y respirar su aroma. El torso siente la brisa salada y el sol, las manos tocan la arena o el agua, y la boca/garganta tiene una experiencia menor, quizá al probar el agua salada o gritar de alegría."
"war","guerra","JODZ1282",40,"male","action","Como mexicano, experimento 'guerra' principalmente con la mano/brazo (5) por la acción física de combatir o manejar un arma. La cabeza (4) la asocio con la estrategia, el mando y el trauma psicológico. El pie/pierna (4) con la movilización, el avance o la huida. El torso (3) con la exposición al peligro y la carga emocional. La boca/garganta (2) tiene un papel menor, quizá por gritar órdenes o expresar angustia, pero no es la acción central."
"freshness","frescura","JODZ1282",40,"male","action","La 'frescura' la experimento sobre todo al beber algo frío o comer un helado, por eso la boca/garganta es la máxima. La cabeza la asocio con el alivio de un aire fresco o la sombra. Con la mano/brazo siento frescura al tocar una superficie fría o el agua. El torso lo noto con una brisa ligera en la ropa. Los pies/piernas son los que menos asocio, a menos de caminar descalzo en un piso fresco, pero es menos común."
"sponge","esponja","JODZ1282",40,"male","action","Una esponja se experimenta principalmente con las manos y brazos al sostenerla, exprimirla y usarla para limpiar. La cabeza puede estar involucrada al observar o pensar en su uso. El torso podría sentir el contacto si se usa para lavarse el cuerpo. La boca y los pies no tienen una relación directa con el concepto en la cultura mexicana cotidiana."
"death","muerte","JODZ1282",40,"male","action","La 'muerte' se experimenta profundamente en el torso, como un vacío o un peso en el pecho y el estómago. La cabeza (pensamientos, recuerdos) también está muy involucrada al reflexionar sobre ella. Con las manos/brazos se experimenta al tocar un cuerpo sin vida o al dar un último adiós. La boca/garganta tiene una relación menor, quizá al tragar seco ante la noticia o al quedarse sin palabras. Los pies/piernas tienen poca relación directa, tal vez una sensación de inmovilidad o de alejarse del lugar."
"bright","brillante","JODZ1282",40,"male","action","Califico así porque 'brillante' lo asocio principalmente con la mente y la inteligencia (cabeza), y en segundo lugar con acciones manuales como pulir o crear algo brillante (mano/brazo). La boca/garganta tiene una relación baja, como al describir verbalmente algo brillante. El pie/pierna tiene poca relación, quizás al patear algo que brilla. El torso no tiene una conexión directa con la experiencia de 'brillante' en mi percepción."
"flower","flor","JODZ1282",40,"male","action","Como mexicano, experimento 'flor' principalmente con las manos al arreglar un altar, ofrecer un ramo o tocar sus pétalos. La cabeza (excluyendo boca) interviene al inclinarla para olerla o admirarla visualmente. El torso puede sentir una leve emoción al recibir flores. La boca/garganta tiene una conexión menor, quizás al nombrarla o en metáforas poéticas. Los pies/piernas casi no participan, excepto quizás al pisar sin querer una flor, lo que no es una experiencia típica de su esencia."
"miracle","milagro","JODZ1282",40,"male","action","Un 'milagro' se experimenta principalmente en la cabeza, ya que es un concepto que involucra asombro, fe y procesamiento mental profundo. El torso (corazón/pecho) puede sentir una emoción intensa. La boca podría expresarlo con palabras de admiración, y las manos podrían elevarse en señal de gratitud, pero son acciones secundarias. Los pies/piernas no tienen una acción asociada directa con experimentar un milagro en la cultura mexicana."
"treasure","tesoro","JODZ1282",40,"male","action","Un tesoro se experimenta sobre todo con la mano/brazo, porque es la acción de sostener, acariciar o desenterrar algo de gran valor. La cabeza (4) está involucrada al imaginarlo, planear su búsqueda o soñar con él. El torso (3) puede sentir una emoción de emoción o codicia. La boca/garganta (2) quizás al susurrar o exclamar sobre su descubrimiento. El pie/pierna (1) tiene la menor relación, solo en el sentido de caminar hacia él o huir con él, pero no es la experiencia central."
"song","cancion","JODZ1282",40,"male","action","La 'canción' se experimenta sobre todo con la boca/garganta al cantarla y con la cabeza al recordar la letra o la melodía. Las manos/brazos pueden acompañar con gestos o tocar un instrumento. El torso vibra un poco al cantar, y los pies/piernas apenas se involucran, quizás marcando el ritmo."
"stone","piedra","JODZ1282",40,"male","action","La experiencia más directa con una piedra es con la mano/brazo, ya que la recogemos, lanzamos o examinamos. El pie/pierna tiene una experiencia secundaria, como patearla o tropezar con ella. La cabeza (excluyendo boca) interviene al observarla o al recibir un golpe. El torso puede sentir su peso si la cargamos o su contacto superficial. La boca/garganta no tiene una relación de acción típica con una piedra en la cultura mexicana."
"mask","mascara","JODZ1282",40,"male","action","Como mexicano, experimento 'MASCARA' principalmente con la mano/brazo al manipularla, ponérmela o ajustarla, y con la cabeza (excluyendo la boca) al llevarla puesta en el rostro. Es un objeto que no involucra al torso, la boca/garganta ni los pies/piernas en su uso típico, ya sea una máscara de luchador, una careta o una mascarilla."
"gold","oro","JODZ1282",40,"male","action","El oro se experimenta principalmente con la mano/brazo al sostenerlo, pesarlo o trabajar con él (como joyería). La cabeza está involucrada al admirarlo o pensar en su valor. La boca/garganta tiene una conexión menor, quizá al morderlo para probar su autenticidad, pero es acción poco común. El torso y el pie/pierna no tienen una relación directa con la experiencia típica del oro en la cultura mexicana."
"engine","motor","JODZ1282",40,"male","action","Para mí, 'motor' se experimenta principalmente con la mano/brazo porque lo asocio directamente con arrancar, ajustar o reparar el motor de un auto o una máquina, acciones cotidianas en el taller. El pie/pierna también es relevante por el uso del acelerador y el clutch al manejar. El torso interviene al hacer fuerza o sostener posturas. La cabeza es para pensar en su funcionamiento, pero no es una acción física directa. La boca/garganta tiene poca relación, salvo quizá por el sonido que hace, pero no es una acción que yo realice con ella."
"abyss","abismo","JODZ1282",40,"male","action","Experimento 'ABISMO' principalmente en la cabeza, por la sensación de vértigo mental, el miedo y la idea de un vacío profundo que te atrae y asusta. El torso reacciona con un hundimiento o un vacío en el estómago ante el peligro. Las piernas/pies sienten la inestabilidad de estar al borde. Las manos/brazos pueden buscar agarrarse a algo, pero es menos central. La boca/garganta casi no participa, quizás con un nudo seco en la garganta en un momento de pánico."
"fire","fuego","JODZ1282",40,"male","action","El 'fuego' se experimenta principalmente con las manos/brazos al encenderlo, cocinar o protegerse (4). Con la cabeza, al observarlo, sentir su calor en la cara o recordar su olor (3). Con los pies/piernas, al patear leña o alejarse de las llamas (2). Con el torso, solo como sensación general de calor o al acercarse a una fogata (1). Con la boca/garganta, prácticamente no, a menos que se hable de él o se inhale humo, pero no es la experiencia primaria (0)."
"art","arte","KIFG6973",34,"female","perceptual","El arte se experimenta principalmente por la vista (colores, formas) y el tacto (texturas en escultura o pintura). Puede evocar sensaciones internas fuertes (emoción, asombro) y a veces sonidos (música, el sonido de un pincel). El olfato es menos común, pero asociado a materiales como pintura al óleo o galerías antiguas. El gusto no tiene una relación directa en mi experiencia."
"power","poder","KIFG6973",34,"female","perceptual","El 'poder' lo siento principalmente como una sensación interna de fuerza y seguridad en el cuerpo, como un impulso. Visualmente lo asocio con posturas firmes o símbolos de autoridad. En el tacto, lo relaciono con la firmeza de un apretón de manos o la solidez de un objeto importante. No tiene un sabor u olor específico, y el sonido es más bien la voz firme de alguien con autoridad."
"emptiness","vacio","KIFG6973",34,"female","perceptual","El vacío lo asocio más con una sensación interna fuerte, como un hueco en el pecho o el estómago. Visualmente, lo imagino como un espacio desolado o un cuarto sin nada. Puede tener un componente táctil, como la falta de presión o contacto. No tiene sabor ni olor específico, y el sonido sería algo muy tenue, como un eco lejano o el silencio absoluto."
"journey","viaje","KIFG6973",34,"female","perceptual","Un viaje se experimenta mucho visualmente (paisajes, lugares nuevos) y con sensaciones internas (emoción, anticipación, cansancio). El tacto está presente al cargar maletas o sentir el asiento, y el oído con los sonidos del transporte o nuevos ambientes. El olfato y gusto son menos centrales, aunque a veces hay sabores u olores locales que se asocian."
"ocean","oceano","KIFG6973",34,"female","perceptual","El océano se experimenta fuertemente con la vista por su inmensidad y color, con el oído por el sonido de las olas, con el olfato por el aire salado y con el tacto por la brisa y el agua. El gusto es menos directo, pero se asocia a la sal, y la sensación interna es de calma o inmensidad."
"war","guerra","KIFG6973",34,"female","perceptual","La guerra se visualiza y escucha intensamente (explosiones, gritos). Se siente en el cuerpo como angustia o tensión. El olor a humo o polvo es común, y el tacto evoca asperezas o vibraciones. El gusto es menos directo, quizá asociado a polvo o sangre."
"freshness","frescura","KIFG6973",34,"female","perceptual","La frescura la asocio mucho con el tacto, como el contacto con una superficie fría o una brisa suave. También tiene un componente visual fuerte (colores verdes, agua clara) y olfativo (olor a limpio, a lluvia o a hierba recién cortada). En el gusto la relaciono con sabores como menta o frutas acuosas. La sensación interna es de alivio o liviandad, y el sonido es menos directo, aunque puede vincularse al rumor del viento o agua corriente."
"sponge","esponja","KIFG6973",34,"female","perceptual","Le doy la máxima puntuación a lo visual porque inmediatamente veo su forma cuadrada o redonda, su color amarillo y sus poros; y al tacto porque recuerdo su textura suave, húmeda y flexible al apretarla. El olfato es notable por el olor característico a limpio y húmedo, y el oído por el sonido al escurrirla. La interocepción es baja porque no genera una sensación corporal fuerte, y el gusto es cero porque, aunque se usa en la cocina, no es algo que se lleve a la boca directamente."
"death","muerte","KIFG6973",34,"female","perceptual","La muerte la visualizo fuertemente en imágenes de ausencia, velorios o flores marchitas; la escucho en silencios pesados o llantos lejanos; la siento en lo frío e inerte, y en olores a cera, tierra o hospital. El gusto es casi nulo, amargo quizá. Pero sobre todo, la experimento como un vacío profundo y un peso en el pecho, una sensación corporal interna de pérdida y finitud muy propia de nuestra cultura, donde la muerte es cercana pero siempre duele."
"bright","brillante","KIFG6973",34,"female","perceptual","La palabra 'brillante' se asocia principalmente con la vista, como un destello o una superficie que refleja mucha luz. En menor medida, puede sentirse al tacto si se piensa en una superficie pulida y lisa, o 'escucharse' en un sonido agudo y metálico. No tiene relación con olfato o gusto, y la sensación interna es leve, como una idea clara o una emoción de lucidez."
"flower","flor","KIFG6973",34,"female","perceptual","La palabra 'flor' evoca inmediatamente una imagen visual muy fuerte y un aroma característico, por eso las calificaciones más altas. El tacto está presente al recordar la textura de los pétalos. La audición es baja, aunque se puede asociar al sonido del viento en un jardín. El gusto no es una experiencia común con las flores en mi contexto, y la interocepción se refiere a una sensación interna de calma o alegría que una flor bonita puede provocar."
"miracle","milagro","KIFG6973",34,"female","perceptual","Un milagro lo siento principalmente como una sacudida interna de asombro o alivio (interocepción), a veces lo visualizo como una luz o escena inesperada. Puede haber un susurro o sonido asociado a la revelación. No tiene sabor u olor específico, y el tacto es muy sutil, como un escalofrío."
"treasure","tesoro","KIFG6973",34,"female","perceptual","Un tesoro lo asocio inmediatamente con la imagen de un cofre lleno de monedas y joyas brillantes, por eso la vista es alta. Puedo sentir la emoción o excitación en el pecho al encontrarlo (interocepción baja) y la textura fría y dura de las monedas al tocarlas (tacto moderado). No tiene sabor u olor específico, y el sonido es solo el leve tintineo de las monedas, no lo principal."
"song","cancion","KIFG6973",34,"female","perceptual","Una canción se experimenta principalmente a través del oído, por eso la audición es 5. Puede evocar sensaciones internas como emoción o nostalgia (interocepción 3). A veces la asociamos con imágenes de un video musical o recuerdos visuales (vista 2). El tacto es bajo (1) porque quizás se siente la vibración de un bajo fuerte, pero no es central. No tiene relación directa con gusto u olfato."
"stone","piedra","KIFG6973",34,"female","perceptual","Le doy la máxima puntuación a visual y táctil porque una piedra se identifica inmediatamente por su forma, color y textura sólida y rugosa. El olor es bajo porque solo en contextos muy específicos (como después de la lluvia) tiene un olor perceptible. La audición es media porque asociamos el sonido de una piedra al chocar o arrastrarse. No tiene sabor, y la sensación interna es baja, aunque puedo imaginar el peso o una piedra en el zapato."
"mask","mascara","KIFG6973",34,"female","perceptual","La 'máscara' se ve claramente (visual), se siente en la cara (táctil) y puede causar una sensación de calor o ajuste (interoceptiva). A veces tiene un olor a plástico o tela nueva (olfativo). No tiene sabor y solo hace un leve sonido al ajustarla o al respirar (auditivo)."
"gold","oro","KIFG6973",34,"female","perceptual","El oro se asocia principalmente con su brillo y color característico, por lo que la vista es dominante. El tacto recuerda a su textura fría y lisa de las joyas. El sonido es leve, como el tintineo de una cadena fina. No tiene sabor u olor distintivos, y la sensación interna es de valor o lujo, pero no física."
"engine","motor","KIFG6973",34,"female","perceptual","La palabra 'motor' me hace pensar inmediatamente en el motor de un carro, que se ve claramente (vista), se siente vibrar al tacto y al manejar (tacto y interocepción), y hace un ruido característico (audición). A veces huele a gasolina o aceite caliente (olfato), pero no tiene un sabor asociado (gusto)."
"abyss","abismo","KIFG6973",34,"female","perceptual","Lo visual es dominante por la imagen mental de un vacío profundo. La sensación interoceptiva es fuerte, como un hueco en el estómago o vértigo. El tacto es leve, quizá por la idea de borde o caída. El sonido es tenue, como un eco lejano o el viento. No hay asociación con gusto u olor."
"fire","fuego","KIFG6973",34,"female","perceptual","El fuego se experimenta sobre todo visualmente por sus llamas y colores, y por el tacto por su calor intenso. Tiene un olor característico a humo o leña quemada. Se escucha su crepitar y, en el cuerpo, se siente su calor o la incomodidad si está muy cerca. El gusto es muy bajo, a menos que se asocie con algo quemado en la boca."
"art","arte","KIFG6973",34,"female","action","El arte se experimenta mucho con la mano/brazo al pintar, esculpir o crear; con la cabeza al imaginar y concebir ideas; con la boca/garganta al cantar o expresar arte verbal; con el torso al sentir emoción profunda ante una obra; y poco con el pie/pierna, aunque puede haber danza, no es mi principal asociación con el concepto."
"power","poder","KIFG6973",34,"female","action","El 'poder' lo experimento principalmente en la cabeza, como una sensación de dominio mental y claridad para decidir (5). En el torso, lo siento como fuerza interior y seguridad en mí misma (4). Con la mano/brazo, se relaciona con la capacidad de actuar, tomar y hacer cosas concretas (4). La boca/garganta representa el poder de la voz y la palabra para influir (3). Los pies/piernas lo asocio más con la libertad de movimiento, que es una forma de poder, pero menos directa (2)."
"emptiness","vacio","KIFG6973",34,"female","action","El 'vacío' lo siento principalmente en el torso, como un hueco en el pecho o el estómago cuando hay tristeza o pérdida. En la cabeza se experimenta como aturdimiento o falta de pensamientos claros. En la garganta puede sentirse un nudo o sequedad. Con las manos es difícil interactuar con lo que ya no está, y con los pies no hay una acción asociada, pues el vacío es más una sensación interna de inmovilidad."
"journey","viaje","KIFG6973",34,"female","action","Para mí, 'VIAJE' se experimenta mucho con el pie/pierna porque implica caminar, desplazarse y pisar nuevos lugares. La cabeza también es alta por la planificación, los recuerdos y la imaginación. La mano/brazo es importante para agarrar el equipaje, manejar el volante o tomar fotos. El torso tiene una presencia media, por la sensación interna de movimiento o emoción al viajar. La boca/garganta es más baja, aunque se relaciona con saborear comida nueva o platicar las experiencias."
"ocean","oceano","KIFG6973",34,"female","action","El 'OCÉANO' lo experimento sobre todo con la cabeza, por la contemplación, el recuerdo de su inmensidad y el sonido de las olas. Con el pie/pierna, al caminar por la playa, sentir la arena y el agua fría. Con la mano/brazo, al tocar el agua o nadar. Con la boca/garganta, por el sabor a sal o al beber algo refrescante en la playa. Con el torso, apenas, quizá al sentir el viento marino o al sumergirse."
"war","guerra","KIFG6973",34,"female","action","La 'guerra' la experimento principalmente con la cabeza (5) por las imágenes mentales, el estrés y el procesamiento de su horror. Con la mano/brazo (4) por la acción de empuñar armas o hacer gestos de defensa/ataque. El torso (3) lo asocio con la opresión en el pecho al pensar en ella. La boca/garganta (2) por gritar o tragar el miedo, pero es menos central. El pie/pierna (1) lo relaciono poco, quizá con huir o marchar, pero no es la experiencia principal."
"freshness","frescura","KIFG6973",34,"female","action","La 'frescura' se experimenta más intensamente con la boca/garganta al beber algo frío o comer un helado. En la cabeza, la siento con el aire en el rostro o el cabello. En el torso, al usar ropa ligera o sentir la brisa. Con la mano/brazo, al tocar una superficie fría. Con el pie/pierna es menos directo, quizá al caminar descalza sobre un piso fresco."
"sponge","esponja","KIFG6973",34,"female","action","Principalmente experimento una esponja con las manos y brazos al agarrarla, exprimirla y pasarla sobre superficies para limpiar. El torso puede estar involucrado si me inclino o apoyo durante la tarea. Los pies y piernas solo si, por ejemplo, lavo el piso con una esponja de piso. La cabeza y la boca no tienen una relación directa con la acción de usar una esponja en la cultura doméstica mexicana."
"death","muerte","KIFG6973",34,"female","action","La 'muerte' se experimenta sobre todo en la cabeza, por los pensamientos, recuerdos y el miedo que provoca. En el torso, como un vacío o un peso en el pecho al sentir pena. Con la mano/brazo, al dar un último adiós o tocar a alguien sin vida. Con la boca/garganta, apenas, quizá al tragar seco con la noticia. Con el pie/pierna, no la asocio con ninguna acción directa."
"bright","brillante","KIFG6973",34,"female","action","Asocio 'brillante' principalmente con la cabeza, por la idea de un pensamiento o intelecto luminoso (5). También con la mano/brazo, por la acción de pulir o hacer brillar algo físicamente (4). La boca/garganta tiene una relación menor, por poder describir o exclamar algo brillante (2). El torso tiene una conexión muy débil, quizá por una sensación de orgullo o pecho inflado (1). Los pies/piernas no los relaciono con esta experiencia (0)."
"flower","flor","KIFG6973",34,"female","action","Experimento 'FLOR' principalmente con la mano/brazo (5) porque la acción de tocar, arreglar, oler o regar una flor es muy común. Con la cabeza (4) al inclinarla para admirarla o al pensar en su belleza. Con la boca/garganta (3) al poder nombrarla, describirla o, en algunos casos, saborearla en infusiones. El torso (2) se involucra al agacharse o acercarse a una maceta. El pie/pierna (1) tiene la menor relación, solo al caminar hacia donde está la flor."
"miracle","milagro","KIFG6973",34,"female","action","Un milagro se experimenta sobre todo en la cabeza, como una revelación o creencia profunda, y en la boca al proclamarlo o agradecer. El torso refleja la emoción que lo acompaña (como un nudo o mariposas). Las manos pueden elevarse en señal de asombro o fe, y los pies tienen poca acción directa, quizás solo arrodillarse."
"treasure","tesoro","KIFG6973",34,"female","action","Como mexicana, un 'tesoro' lo asocio fuertemente con la acción de sostenerlo y protegerlo con las manos, como un objeto valioso o una reliquia familiar. La cabeza (4) está involucrada al pensarlo, recordarlo o imaginarlo con cariño. El torso (3) puede sentir emoción al guardarlo cerca del corazón. La boca/garganta (2) solo si se pronuncia la palabra con afecto o se canta sobre él. Los pies/piernas (1) casi no participan, excepto quizás en el acto de caminar para ir a buscarlo o esconderlo."
"song","cancion","KIFG6973",34,"female","action","Una canción se experimenta sobre todo con la boca/garganta al cantarla y con la cabeza al escucharla y recordarla. El torso puede vibrar con el ritmo, las manos pueden marcar el compás o tocar un instrumento, y los pies/piernas pueden seguir el ritmo al bailar, aunque esto último no es esencial para la experiencia principal."
"stone","piedra","KIFG6973",34,"female","action","Experimento 'piedra' principalmente con la mano/brazo al recogerla, lanzarla o sentir su textura y peso. Con el pie/pierna al patearla o tropezar con ella. Con la cabeza al observarla o pensar en su forma, y apenas con el torso si la cargo contra el pecho. No la experimento con la boca/garganta, ya que no es algo que se saboree o trague comúnmente."
"mask","mascara","KIFG6973",34,"female","action","La experiencia principal de una máscara es manipularla con las manos para colocarla, ajustarla o quitarla, especialmente en contextos como protección, festividades o cuidado de la piel. La cabeza es donde se siente su presencia y presión. La boca puede estar involucrada al hablar a través de ciertos tipos de máscara, pero es secundario. El torso y las piernas no tienen una relación directa con la experiencia de usar una máscara."
"gold","oro","KIFG6973",34,"female","action","El oro se experimenta principalmente con las manos al manipular joyas o monedas, y con la boca al morderlo para probar su autenticidad, un gesto culturalmente conocido. La cabeza interviene al observarlo o pensarlo como símbolo de valor. El torso puede relacionarse débilmente al llevar un colgante, y las piernas no tienen una asociación directa."
"engine","motor","KIFG6973",34,"female","action","Para mí, 'motor' se experimenta principalmente con las piernas/pies al acelerar un carro o pedalear una bicicleta, y con las manos/brazos al manejar el volante o cambiar velocidades. La cabeza está involucrada al planificar la ruta o concentrarse en la conducción. El torso siente la vibración y el movimiento del vehículo. La boca/garganta tiene poca relación, excepto quizá al hablar del motor, pero no es una acción física directa."
"abyss","abismo","KIFG6973",34,"female","action","El 'abismo' se experimenta sobre todo en la cabeza como un vértigo o miedo profundo al pensarlo. En la garganta se siente un nudo o un vacío al tragar. El torso reacciona con un hundimiento o mariposas. El pie/pierna refleja la precaución de no acercarse al borde, y la mano/brazo tiene un papel menor, quizás para buscar apoyo o alejarse."
"fire","fuego","KIFG6973",34,"female","action","El 'fuego' se experimenta mucho con la mano/brazo al cocinar, prender un cerillo o sentir su calor al acercarla. Con la boca/garganta al comer algo picante o tomar una bebida caliente. Con la cabeza al imaginarlo o recordar su peligro. Con el torso al sentir su calor ambiental, y poco con el pie/pierna, salvo al alejarse rápidamente de las llamas."
"art","arte","KNCC1521",40,"female","perceptual","El arte se experimenta principalmente por la vista (colores, formas) y el tacto (texturas en escultura o pintura). También puede evocar sensaciones internas de emoción o conexión. A veces hay componentes auditivos (música) u olores (óleo, galerías), pero el gusto es menos común, salvo en expresiones culinarias artísticas."
"power","poder","KNCC1521",40,"female","perceptual","El 'poder' lo visualizo claramente en símbolos como coronas, edificios o la postura erguida de una persona, por eso la vista es máxima. Lo siento dentro del cuerpo como una fuerza o seguridad que se expande en el pecho. Lo asocio con sonidos de autoridad, como discursos o aplausos, y con un tacto firme, como un apretón de manos. No tiene un sabor u olor definido, aunque a veces el olor de un lugar muy formal o imponente podría evocar algo de eso."
"emptiness","vacio","KNCC1521",40,"female","perceptual","El 'vacío' lo asocio principalmente con una sensación interna profunda, como un hueco en el pecho o el estómago (interocepción alta). Visualmente, lo imagino como un espacio desolado, oscuro o infinito. Puede tener una cualidad táctil, como la falta de presión o contacto. Auditivamente, a veces lo relaciono con el silencio absoluto. No tiene sabor ni olor para mí."
"journey","viaje","KNCC1521",40,"female","perceptual","Un viaje se experimenta sobre todo visualmente (paisajes, lugares nuevos). También genera sensaciones internas fuertes como emoción, anticipación o cansancio. Lo auditivo está presente (ruido del transporte, idiomas distintos), el tacto y olfato pueden aparecer (texturas de asientos, aromas de comida o lugares), pero el gusto es menos central, salvo por probar platillos típicos."
"ocean","oceano","KNCC1521",40,"female","perceptual","El océano se experimenta visualmente por su inmensidad y color; auditivamente por el sonido de las olas; olfativamente por el aroma a sal y aire marino; táctilmente por la sensación del agua y la arena; gustativamente por el sabor salado que queda en el aire; e interoceptivamente por la calma o emoción que provoca en el cuerpo."
